name,category,max_radio
沙县小吃,滇草香,0.1895202100276947
糕团坊,"蒂米雪, DIMIXUE",0.48124122619628906
建伟大排档,"爱思米, Kissme",0.4089856445789337
海鲜大排档,阿华大虾,0.9001747369766235
沙县小吃,功夫小子,0.24402618408203125
农家小厨美食广场,"MissMilk酸奶家族, MissMilk",0.970535933971405
牛肉面馆,王品台塑牛排,0.12227578461170197
湖南筒骨粉,江一湖,0.17007258534431458
重新小面黄焖鸡,锅小二,0.6474652290344238
手擀面,"刘一手火锅, 重庆刘一手火锅",0.05748390033841133
农家小菜馆,"甜心皇后, SWEET QUEEN, SWEETQUEEN",0.21420003473758698
满口福餐厅,蒸浏记,0.26524749398231506
张记快餐店,巴奴,0.4298418164253235
鑫城餐厅,"找茶, I tea, Itea",0.1172732338309288
兰州牛肉面,"图兰朵, Turandot",0.22511188685894012
绝味鸭脖,左庭右院,0.09389787912368774
冰冰酱,宫悦贡茶,0.07869581133127213
麦咖乐,"麦咖啡, McCafe",0.5148763656616211
农佳饭店,佳佳基,0.4277210831642151
巧味丰黄焖鸡米饭,小尾羊,0.19269995391368866
牛兄牛弟,牛B奶奶,0.13287997245788574
早起鸟,嗲茶,0.039074480533599854
小步米线,小尾羊,0.31111860275268555
大唐,"茶大爷, teadaye",0.19562096893787384
千山面馆,"雅山, gazan",0.9245204925537109
滕州老柴馄饨面,老乡鸡,0.24020767211914062
沙县小吃,小碗布丁,0.10469356924295425
虾搞瞎弄,虾吃虾涮,0.04141123592853546
小静家黄牛肉面馆,"雅蜜优格, yummy",0.65642249584198
施尔得熟食直营店,"冰雪皇后, Dairy Queen, DairyQueen",0.2348686158657074
国良饭店,小南国,0.2946840524673462
海青饭店,"肯德基, KFC",0.5123921632766724
彭德楷黄焖鸡米饭,下雪的村庄,0.3748537003993988
惠博大馅水饺,大娘水饺,0.5951595902442932
彭德楷黄焖鸡米饭,嘉和一品,0.17249107360839844
小牛罐风味米线,哆可,0.7840567231178284
美作的茶,黑龙茶,0.22941236197948456
姿溪面包,面点王,0.09953770041465759
国民牛肉饭,"牛涮锅, Mou Mou Club, MouMouClub",0.5617116689682007
乾汤麻辣烫,"慕丝, MOUSSE",0.07845023274421692
袍哥重庆小面,"芒不颠, crazymango",0.3852919042110443
酥骨香八珍酱鸡店,"雅蜜优格, yummy",0.3477904796600342
黑研舍,潘师傅,0.13215848803520203
山城粉面,"雅山, gazan",0.43007156252861023
小城?故事,毛家饭店,0.4925270974636078
牛肉板面,豪尚豪,0.08714988082647324
广义快餐,"爱思米, Kissme",0.3247973620891571
沙县小吃,重庆小天鹅,0.3305259048938751
建国小吃部,东来顺,0.20581771433353424
聚川饭店,毋米粥,0.24269336462020874
胖子铁板饭,毛家饭店,0.2568303048610687
胖姐拌面,鱼尚鲜,0.06621261686086655
巧街坊饺子,巧芋工坊,0.181237131357193
正宗天津狗不理,小南国,0.15163548290729523
森德贝复合式休闲餐饮,老乡鸡,0.5490555763244629
安徽正宗牛肉板面,凉先绅,0.4096960127353668
千里香馄饨,捞王,0.5918412208557129
罗定加益石磨肠粉店,乡水源,0.1442316472530365
红军路西馆,"爱思米, Kissme",0.17092153429985046
八方四川风味小吃,川味观,0.7769823670387268
湘湖贵人木桶饭,谭鸭血,0.5655292868614197
千里香馄饨,麻里麻里香锅,0.24310383200645447
婆媳馄饨,吉祥馄饨,0.4764734208583832
品质餐厅,甜品1号,0.057382091879844666
湖南快餐小炒,小南国,0.74406498670578
沙县小吃,年年大丰收鱼庄,0.2757381796836853
一豚拉面,嘉和一品,0.19643040001392365
郎德面包,这一锅,0.1548401564359665
秦云老太婆摊摊面,潘师傅,0.17990536987781525
觅糖,周麻婆,0.089457668364048
羊肉汤饸饹面,"微咖啡, MicroCoffee",0.06494781374931335
居氏炸货铺,"爱思米, Kissme",0.19736891984939575
福当当糕点,"迪巧克, DE CHOCOLATE, DECHOCOLATE",0.1921655684709549
牧羊人全羊汤羊蝎子,炊二哥,0.3215438425540924
铜锣码头,红舵码头,0.10886041820049286
徐记桃酥大王,捞王,0.15790991485118866
碰碰凉,庆丰包子铺,0.0022658691741526127
老方面馆,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.15121197700500488
e号冰站,"冰雪怪, ICE DEMON, ICEDEMON",0.14249515533447266
彭德楷黄焖鸡米饭,齐齐火锅,0.24300093948841095
QIQICHA,柠檬皇后,0.6468234062194824
珠海市香洲区南屏镇渔粉哥餐饮店,"珍仕菓, Jazcu",0.24820852279663086
马大郎烧饼,"星巴克, Starbucks",0.6776766180992126
三老板牛肉拉面,四季榴莲,0.6553465723991394
HuanZi韩国炸鸡啤酒屋,金五门,0.5241060256958008
沪上阿姨,上上仙菓,0.06605174392461777
沙县小吃,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.0895664319396019
冰淇淋批发部,欢乐柠檬,0.8655927181243896
瑾记八珍卤菜,"利奥尼达斯, LEONIDAS",0.18700991570949554
重庆鲜面条,小红袍,0.3658411502838135
贵州老刘粉面馆,老磨坊,0.35593000054359436
三晋大碗面,大家乐,0.43539145588874817
邹城市山中鲜餐饮有限公司,Pokka,0.11040478944778442
又一村美食店,滇草香,0.3456140458583832
回家味涮烤,大家乐,0.4178364872932434
沙县小吃,小南国,0.08524110168218613
牛肉板面,东方宫,0.1056085079908371
承德县鑫雨糕点屋,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.2361266016960144
忆江南饭庄,小南国,0.39286601543426514
红橙大排档,王品台塑牛排,0.11710767447948456
三舅妈过桥米线,"马克西姆, Maxims",0.3005911409854889
保稻糕点食品,面点王,0.5074045062065125
魏家面馆,外婆家,0.09613674879074097
香港小吃八座牛杂,小尾羊,0.1892584264278412
胖子板面馆,狗不理,0.08273275941610336
齐和快餐,必胜客,0.7044811248779297
美味花甲,蒸美味,0.27291959524154663
糕点面包房,四季文昌,0.1549568921327591
味中味熟食,"利奥尼达斯, LEONIDAS",0.3673569858074188
盆派冒菜,豪爽来,0.1294541209936142
香啡乐谷Sophie's Cafe,"罗帝可可, RODICOCO",0.3307665288448334
石锅拌饭,蒙自源,0.07685482501983643
味臻美中式营养快餐,蛙来哒,0.20573395490646362
沙县小吃,淘汰郎,0.16956497728824615
香港十三座茶檔,"乐乐茶, LELECHA, LE LE CHA",0.11151237040758133
福鑫面馆,鱼豆吉,0.07463649660348892
浪漫雪·花甲粉·饮品小吃,下雪的村庄,0.4391162395477295
巡茶,"有茶, YO! Tea, YO!Tea",0.11746205389499664
沙县小吃,"厚呷, HOUJIA",0.31098484992980957
味香饭店,"牛涮锅, Mou Mou Club, MouMouClub",0.10860354453325272
沙县小吃,鲜煮艺小火锅,0.26462945342063904
香皖功夫煲仔,蒸功夫,0.61329185962677
小夫妻麻辣烫,小肥羊,0.6651957631111145
网红小吃,渝城老妈,0.06997188180685043
慕铭记蛋糕坊,喜缘火锅,0.1756368726491928
昊先生的店,外婆家,0.3477669060230255
小确茶,朝茶,0.10645026713609695
沙县小吃,雪冰,0.967492938041687
云吞面店,小肥羊,0.03256705775856972
常德牛肉米粉,小肥羊,0.19161033630371094
坤弟牛肉粿,"恩茶, ENCHA",0.4023561477661133
烧骨粥,米集盒,0.14416706562042236
鲨鱼吃面,鱼一哥,0.03453639894723892
萨客思,"觅糖记, MeetDessert",0.18162262439727783
润仟祥黄焖鸡米饭,雕刻时光,0.4904966354370117
思源过桥米线,蒙自源,0.3020510673522949
味之轩小炒,Pokka,0.7691765427589417
傻得冒冒菜,"乡村基, CSC",0.1036049872636795
雷州市启源速冻食品有限公司,"新元素, Elementfresh",0.326705664396286
五一八饭店,嘉和一品,0.22611568868160248
沙县小吃,重庆小天鹅,0.15985393524169922
李刚酒楼,全城寻味,0.3973923623561859
沙县小吃,重庆小天鹅,0.5059595704078674
客家坊食府,"鲜果优, Fresh MIX, FreshMIX",0.43419092893600464
米面居,小摘堂茶,0.10728608816862106
马婆菜馆,"圣巴里, SUNPARTY",0.2707178592681885
润仟祥黄焖鸡米饭,"泰迪咖啡, Teddy",0.33927252888679504
四川乐山麻辣烫,"爱思米, Kissme",0.41905438899993896
傻得冒冒菜馆,傣妹火锅,0.3571220338344574
情缘饭庄,哆可,0.49414893984794617
健康飞扬鲜奶吧,健康煮,0.1429297924041748
湖南特产,"SPR咖啡, SPR COFFEE, SPRCOFFEE",0.11309497058391571
正宗羊汤大众小吃,小尾羊,0.7533414959907532
润仟祥黄焖鸡米饭,"比比客, bbq",0.31197112798690796
润仟祥黄焖鸡米饭,味蜀吾,0.6431779861450195
润仟祥黄焖鸡米饭,"爱思米, Kissme",0.38707250356674194
和丰美食,蛙来哒,0.1348707228899002
新语烤肉饭,茶百道,0.08813522756099701
润仟祥黄焖鸡米饭,"利奥尼达斯, LEONIDAS",0.242616668343544
二食方,仙芋传奇,0.9230051636695862
西部小马食府,c多多,0.16348110139369965
润仟祥黄焖鸡师院店,铁锅门养身香辣馆,0.2911909520626068
强道米粉,烹大师,0.725821316242218
潜山老乡鸡,"猫山王, Musang King, MusangKing",0.8038055300712585
二弟饭店,二人锅,0.19227537512779236
天天香炸鸡店,香天下,0.35042864084243774
明玥小吃,小南国,0.14737822115421295
天缘家宴,稻香,0.08700001984834671
糖堡蛋糕,愉筷,0.2909880578517914
小熊半嫁,小南国,0.14183855056762695
一期一笑,"爱思米, Kissme",0.5335520505905151
芋芳园,香芋仙,0.9875108003616333
R&B珍奶会所,小南国,0.21052920818328857
旺卡蛋糕,"糖村, SUGAR&SPICE",0.4426027238368988
山东单县羊汤馆,小肥羊,0.30914610624313354
首客XO酱铁板炒饭,"MANGO SIX, MANGOSIX",0.24545834958553314
果然精品,潘师傅,0.49775007367134094
十足咪道,新辣道,0.3160528242588043
老二炸鸡炸鸭店,"MissMilk酸奶家族, MissMilk",0.4963403642177582
保定驴肉店,大虎老火锅,0.11706262826919556
沙县小吃,小南国,0.28254204988479614
牛肉煎包,真功夫,0.14190129935741425
HR炸鸡汉堡,仁物,0.5756146311759949
旧时光奶茶小吃,巴乡鱼头,0.4817841053009033
小许久久鸭,许府牛,0.2579765319824219
宴顺手擀面,东方既白,0.3852352201938629
盖浇饭,甜果日记,0.1029219701886177
未来之光前台水吧,素百味,0.4100812077522278
资溪面包,小南国,0.30722776055336
平泉羊汤,"哥老官, 哥老官美蛙鱼头",0.12364889681339264
口口香馒头房,毋米粥,0.9402108192443848
四川面馆,香天下,0.27007484436035156
康之源鲜奶吧,"雅蜜优格, yummy",0.42760658264160156
原汁早餐店,"巴贝拉, Babela",0.0676913633942604
林记正阳羊杂馆,稻香,0.20454256236553192
鑫浩快餐,大快活,0.043893780559301376
香菇童子鸡,麻里麻里香锅,0.1415303349494934
派克汉堡店,"汉堡王, BurgerKing",0.744920551776886
如意馄饨,芋多美,0.4793609082698822
如意馄饨,哈里欧咖啡,0.4779435992240906
如意馄饨,蜀公馆,0.19501999020576477
味典奶茶店,茶家,0.29557090997695923
贡润祥,芝士时光,0.22964560985565186
如意馄饨,宏状元,0.1050477996468544
小食坊,东方既白,0.1252729594707489
如意馄饨,"微咖啡, MicroCoffee",0.3570595383644104
如意馄饨,"巴贝拉, Babela",0.079766646027565
如意馄饨,"李先生, Mrlee",0.14994502067565918
金陵美食,亚惠美食,0.1011212095618248
王记卤水沙煲粉,粥鼎记,0.24212227761745453
菲林,鱼豆吉,0.036250047385692596
熏觅熏鹅,轻觅,0.2483111470937729
四川牛肉面,蜀大侠,0.45442578196525574
果语,"优果, Yogo Juice, YogoJuice",0.08983191847801208
仟佳味量贩式快餐,名味食,0.18824024498462677
民族饭店,健康煮,0.07709993422031403
沙县小吃,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.18847870826721191
如意馄饨,吉祥馄饨,0.16049861907958984
六禾馅饼,72街,0.0615605004131794
华记熟食店,粥鼎记,0.3023959994316101
小甜茶,小摘堂茶,0.15212970972061157
吉星食府,老乡鸡,0.15841946005821228
重庆水面店,有家酸菜鱼,0.08210987597703934
康乐蛋糕,毋米粥,0.6051477789878845
鸿福大酒店,蜀大侠,0.28051015734672546
春之物语奶茶店,港芝悦,0.31774136424064636
化隆牛肉拉面,"味千拉面, 较大的休闲餐厅连锁经营商",0.2631777226924896
新味王大排挡,"猫山王, Musang King, MusangKing",0.9930765628814697
泰兴饺面店,优多C,0.5175860524177551
沙县小吃,重庆小天鹅,0.21193988621234894
悠蜜荟,茶风暴,0.1474420726299286
沙县小吃,黑泷堂,0.33679547905921936
清真兰州拉面,百世德咖啡,0.2091907113790512
清真兰州拉面,第七街,0.7473673224449158
金毛食店,五条人糖水铺,0.14109164476394653
主食厨房,洋房火锅,0.05286122485995293
四季香餐馆,四季榴莲,0.34100455045700073
百姓饭馆,雪花姐姐,0.22982797026634216
徐家熏肉,茶家,0.25146910548210144
润鑫源饭店,乡水源,0.15059705078601837
仟佰味骨头饭,"易思凯斯, Esquires",0.21158988773822784
多麦馅饼,"吸吉茶, CITITEA, CITITEE",0.3560403287410736
廖记煲仔饭,粥鼎记,0.5761575102806091
五芳裔,鱼一哥,0.07830734550952911
味百佳简餐,"赛百味, SUBWAY",0.3986183702945709
沙县小吃,大口九,0.22740639746189117
荣领饺子馆,茉沏,0.19225552678108215
如意馄饨,汝矣岛炒酸奶,0.14385877549648285
贝尔客,鱼豆吉,0.24892248213291168
长青酒楼宴会厅,可口麦田,0.14592881500720978
麦香城,"汉堡王, BurgerKing",0.2688034474849701
如意馄饨,贺蜜雅,0.0752296969294548
沙县小吃,巧滋巧味,0.18414892256259918
如意馄饨,哈里欧咖啡,0.1955193281173706
良品小馆,甜品1号,0.22169938683509827
建业饭店,来必堡,0.07888507097959518
金祥桑叶鸡蛤蜊鱼烧烤炒鸡炒菜,"摩威冰淇淋, movo",0.2047165185213089
昌南面食店,地下铁,0.15569975972175598
南沿村拉面,"味千拉面, 较大的休闲餐厅连锁经营商",0.28023478388786316
鸿运餐馆,稻香,0.0800519660115242
鹿角巷,"恩茶, ENCHA",0.14561456441879272
千里香馄饨,麻里麻里香锅,0.32877224683761597
如意馄饨,小鱼小牛,0.3251400589942932
如意馄饨,芋多美,0.13603143393993378
古语茶,老乡鸡,0.9352248907089233
幺妹小吃店,小肥羊,0.06931030005216599
雅西亚奶茶实验室,"泰迪咖啡, Teddy",0.6767413020133972
茶小甜奶茶店,鸿仔港式奶茶,0.5043053030967712
王小潮轻食馆,"汉堡王, BurgerKing",0.18826310336589813
西本烘焙,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.2916452884674072
如意馄饨,外婆烧,0.24581122398376465
长伟饭店,乌所味,0.41391637921333313
上海生煎包,孔亮火锅,0.16694770753383636
好再来菜馆,东来顺,0.490329772233963
杭州西湖小吃,酌味涮,0.5505462884902954
千里香馄饨,麻里麻里香锅,0.8102543354034424
标记云吞店,仁记甜品,0.1677083969116211
厦门素洛工贸,morozoff,0.2052367627620697
玫景酒家,奶熊奶茶,0.09862156957387924
竹撑道口烧鸡,必胜客,0.40209707617759705
润丰潮汕砂锅粥,经士贡龙茶,0.20378413796424866
甜荟,古茗,0.12272948026657104
来一口,来必堡,0.2313532829284668
秦栏老鹅长兴面馆,"爱咪欧, Ei mio, Eimio",0.6129522919654846
清真兰州拉面,"图兰朵, Turandot",0.4461246132850647
迷尚蛋糕,哆可,0.08209122717380524
凡仔汉堡,雪冰,0.3805910348892212
朱记手工烘培,炊二哥,0.2726397216320038
稻鲜粥,稻香,0.13778598606586456
KBK法式牛排饭,"比格, Big Pizza, BigPizza",0.09779222309589386
芮可丽饮品店,芒可,0.8116946816444397
沙县小吃,"亚柏蜜斯, yobomix",0.23849593102931976
品味缘饭庄,"摩威冰淇淋, movo",0.40715599060058594
百鲜花甲米线,鱼豆吉,0.13596683740615845
奶汤面,鱼豆吉,0.31699782609939575
来一杯地瓜坊,帝娜朵拉,0.8073223233222961
碱面馒头手工面条,"摩威冰淇淋, movo",0.7483150959014893
北京前门包子,鱼豆吉,0.15459726750850677
鱼你相遇,鱼豆吉,0.21736285090446472
沙县小吃,谷香果乐,0.21995098888874054
炝锅手擀面地锅鸡,查理布朗,0.14821434020996094
早餐·云吞面,东方宫,0.05602041259407997
客望源菜店,"檬舒舒, MonChouChou",0.19163712859153748
聚香源食府,稻香,0.49343302845954895
铭珠美食,战锅策,0.8284120559692383
沙县小吃,"SPR咖啡, SPR COFFEE, SPRCOFFEE",0.11042103171348572
牛肉汤,"西堤牛排, Tasty",0.047654226422309875
秦湾大食堂,"訸記潮牛, 禾记潮牛",0.3773687183856964
卤香熟食现拌凉菜,稻香,0.21934238076210022
永贵刀削面,雪冰,0.04792886972427368
直落普吉岛园林餐厅,凉先绅,0.743055522441864
湘辉食府,雀圣冰室,0.12079962342977524
寨里饼店,"伊示雅, ISHIJAH",0.290992796421051
四川鸿珠鸡,"川国演义, 川锅演义",0.3669489026069641
砂师妹牛腩煲,"西堤牛排, Tasty",0.17711375653743744
黑露白霜网红脏脏茶,皇冕皇茶,0.2753659784793854
老干妈炒饼炒饭,多喜爱,0.16806620359420776
老鸭粉丝汤,"8波茶, 8 bo tea, 8botea, 8bo tea",0.30700981616973877
萬殿壹煲酸菜鱼米面粉,"爱思米, Kissme",0.20864801108837128
真味蓬莱小面,舌尖记忆,0.49412801861763
莎菌屋,"马迭尔, MADIEER",0.16935837268829346
王一碗米面,谭鸭血,0.33749696612358093
清真兰州拉面,巴奴,0.2530196011066437
青海精品牛肉面,掂档潮汕牛肉,0.5290762186050415
秦老三卤味,米集盒,0.6922178864479065
五味草堂五谷渔粉,芒可,0.30878886580467224
三品黑鸭,"因味茶, inWE",0.07803402841091156
三品黑鸭,哆可,0.11237325519323349
滋味坊炸鸡便当,老磨坊,0.3078968822956085
四川特色面馆,川味观,0.7021998167037964
玥食,糖皇甜品,0.03725132346153259
美食联盟,蒸膳美,0.23607715964317322
乔记精肉包子火烧,小红袍,0.31250664591789246
馋嘴鸭货,小尾羊,0.3134113550186157
抠老西,老乡鸡,0.2870054244995117
胡记插花牛肉汤,蒸浏记,0.7455124258995056
百年金许记,"泰迪咖啡, Teddy",0.22217115759849548
胖仔面条油泼面,"莫凡彼, Movenpick",0.19653287529945374
沙县小吃,"芒不颠, crazymango",0.18416588008403778
一口香糕点,StayReal,0.34848007559776306
龙奔手擀面,"爱思米, Kissme",0.3220219612121582
志刚饭店,毋米粥,0.014156371355056763
炮记排档,"觅糖记, MeetDessert",0.18977704644203186
沙县小吃,重庆小天鹅,0.30806562304496765
红石餐厅,"甜蜜转身, Sweet Corner, SweetCorner",0.30215248465538025
沙县小吃,雪冰,0.10254348814487457
深夜食堂,"雪花屋, SNOW HOUSE, SNOWHOUSE",0.4737107455730438
秦云老太婆摊摊面,"伊示雅, ISHIJAH",0.15876179933547974
郭sir鸭血粉丝,"西堤牛排, Tasty",0.219684436917305
大拇指烘焙蛋糕,黔乡牧人,0.12107288092374802
隆盛饺子馆,东方饺子王,0.5772436857223511
北京高江小吃部,东来顺,0.7663578391075134
任氏粉,华必和,0.03723841905593872
聚缘大碗面,大龙燚,0.2503906488418579
lazy susan's bakery,可口麦田,0.4337769150733948
南京板鸭,皇冕皇茶,0.08906884491443634
老北京烧饼夹肘子,"哥老官, 哥老官美蛙鱼头",0.05500790476799011
森源小吃,o2小氧,0.1536332368850708
正宗安徽板面,"亚柏蜜斯, yobomix",0.21869677305221558
疯子炒饭,小肥羊,0.11458465456962585
记得食大排档,嘉和一品,0.5507693886756897
强记大馄饨,舌尖记忆,0.29948046803474426
沙县小吃,愉筷,0.5977454781532288
大众早餐,亚惠美食,0.1572745144367218
沙县小吃,辣莊,0.14925169944763184
江西大众小炒,蛙来哒,0.2711491286754608
木木臊子粉,探茶,0.04931559041142464
原河边冰室,小肥羊,0.19278080761432648
好再来快餐,吉野家,0.447928786277771
奇奇客汉堡炸鸡饮料,"欧米奇, AMICI COFFEE, AMICICOFFEE",0.16063272953033447
沙皇脆皮鸡烩饭,"帕斯库奇, Pascucc",0.13686352968215942
沙县小吃,口渴了,0.24057887494564056
鸡翅包饭,椒麻鸡,0.14474691450595856
酱爆鱿鱼,关茶,0.0890970230102539
飨食天地餐饮店,"索非蜜斯, SoMi",0.11884639412164688
大馅水饺馄饨,百年老妈,0.21428832411766052
巫翊铭瘦肉丸,谭鸭血,0.07540369778871536
秦镇米皮,巴奴毛肚,0.5176390409469604
奇香源中式快餐,"帕斯库奇, Pascucc",0.2761593759059906
俏阿瑶,阿华大虾,0.10738678276538849
三品黑鸭,o2小氧,0.09144828468561172
东北特色饼店,东来顺,0.3277227580547333
食尚小厨,"伊示雅, ISHIJAH",0.34147316217422485
波波茶,七杯茶,0.559671938419342
仁林狗肉,东方宫,0.1182030662894249
典藏时光·休闲咖,坎爷秘制,0.11042656749486923
一缕香粥.原磨豆浆粥,"摩威冰淇淋, movo",0.3706773817539215
如意拉面,川成元,0.6984816193580627
牛肉汤牛肉面,豪尚豪,0.287293404340744
初好活酸奶,蛋仔小茶,0.3161070644855499
百年金许记1,潘师傅,0.3224186301231384
卡乐滋,豪口福,0.10566785931587219
迁西麻辣烫,高丽王朝牛排酱汤火锅,0.11746776103973389
水吧,"Chez Choux, 西树泡芙",0.04796789959073067
四川宜宾牛牛燃面,西部爵世,0.8525301218032837
悦笙火锅,奇火锅,0.08695943653583527
夏至烘焙,"甜甜圈, DAYLIGHT DONUTS, DAYLIGHTDONUTS",0.2528437077999115
骊珠鲜榨果汁,VQ鲜榨果汁,0.7787429094314575
秘制花甲粉,"摩威冰淇淋, movo",0.28051456809043884
三顾冒菜,曼妙午后,0.11284089833498001
重庆小面,重庆小天鹅,0.2763015031814575
家湘脆皮鸡饭,满哥甜品,0.5314595699310303
邯郸市新农庄饮品有限公司,猫屎咖啡,0.1676676869392395
东乐轩美食店,"豪丽斯, HOLLYS COFFEE, HOLLYSCOFFEE",0.4556911587715149
君志小食店,小尾羊,0.2716691195964813
后万红烧牛羊肉,小蒙牛,0.39036622643470764
水亭五丰米粉厂,乡水源,0.35683631896972656
千里香馄饨王,哈里欧咖啡,0.933959424495697
山东手工水饺,"雅山, gazan",0.3431568741798401
牛仔饭店,小龙坎老火锅,0.2397005707025528
一点点,一点味餐厅,0.3329353332519531
米饭快餐,"甜蜜转身, Sweet Corner, SweetCorner",0.13992302119731903
福建云吞面,千味涮,0.5180501937866211
串来串去小吃店,百年老妈,0.49327123165130615
天香阁大盘菜馆,稻香,0.12270805239677429
鑫源猪脚饭,蒙自源,0.16207987070083618
御品石磨肠粉,"乐在甜品, LE JOY, LEJOY",0.17983824014663696
财记隆江猪脚饭原味汤粉王,小尾羊,0.6151925921440125
河南烩面胡辣汤,小蒙牛,0.18459807336330414
千里香馄饨,"爱思米, Kissme",0.851297914981842
千里香馄饨,麻里麻里香锅,0.9629895687103271
千里香馄饨,老娘舅,0.3000466823577881
千里香馄饨,麻里麻里香锅,0.21846476197242737
三两小面,"棒约翰, PapaJohns",0.7424341440200806
红军炒鸡店,"炭茶, THEONE",0.08543456345796585
三〇八牛肉拉面,"味千拉面, 较大的休闲餐厅连锁经营商",0.3848450183868408
约惠吧中式快餐,功夫小子,0.21624614298343658
清真饺子馆,凉先绅,0.10861759632825851
三舅妈云南过桥米线,小南国,0.6139898300170898
天津市南开区百穗面馆,蜜菓,0.6617090702056885
宇凡餐厅,紫龙火锅,0.24631765484809875
客家原味汤粉王,"厚呷, HOUJIA",0.5244970321655273
瑞合祥一品排骨,辛发亭,0.2518303096294403
魔力三千品,一品三笑,0.23462705314159393
千里香馄饨,麻里麻里香锅,0.49734559655189514
重庆鸡公煲,酷锅,0.1290895640850067
七恭冒菜,蛋挞王,0.1463083028793335
这里茶铺,茶里茶里,0.27981507778167725
澄海阿扬鹅肉店,"肯德基, KFC",0.4146009683609009
千里香馄饨,麻里麻里香锅,0.3575182855129242
千里香馄饨,麻里麻里香锅,0.581950843334198
谷谷军团,"麦当劳, ""MCDONALDS""",0.24116776883602142
重庆骨汤麻辣烫,"比格, Big Pizza, BigPizza",0.1626414954662323
壹间巧面馆,"珍仕菓, Jazcu",0.1675148457288742
百粽宴,"站亭, Donut stop, Donutstop",0.07132595032453537
果之谜,果麦,0.14130663871765137
米线爱上黄焖鸡,"雅蜜优格, yummy",0.46465858817100525
贝丽多,松竹,0.600253164768219
正白旗特色快餐,潘师傅,0.09284339845180511
瑞祥阁酒楼,港芝悦,0.3689545691013336
许记大馒头,许府牛,0.5165768265724182
黎金生小食店,小南国,0.3604262173175812
福建云吞粉面馆,大象花园,0.2314915657043457
山妹子重庆小面,吉祥馄饨,0.3450165092945099
金泰面馆,不二锅,0.10405096411705017
零下八度蛋糕房,喜棠,0.41724857687950134
丫爱鸭,东方宫,0.11725851893424988
YATOO鸭途,"拉瓦萨, LAVAZZA",0.13868296146392822
馍小酥·肉夹馍,"鲜果优, Fresh MIX, FreshMIX",0.5044334530830383
今品缘食府,蒸浏记,0.08214885741472244
才记老鸡汤,"帕斯库奇, Pascucc",0.18121027946472168
胖子小炸,乌所味,0.1789250373840332
牛肉板面,东方宫,0.12683482468128204
沙县小吃,重庆小天鹅,0.14077748358249664
沙县小吃,老爷锅,0.17274042963981628
鸡咪鸡咪,椒麻鸡,0.1123897135257721
青年良品,粥鼎记,0.07416199147701263
溢口鲜小吃,遇见奶牛,0.444937139749527
口口香面馆,"摩威冰淇淋, movo",0.3563961684703827
芹英蛋糕店,素百味,0.17804084718227386
美味食刻,齐齐火锅,0.21429987251758575
千里香馄饨,麻里麻里香锅,0.6898059248924255
兴宝饭店,洋房火锅,0.15132807195186615
千里香馄饨,麻里麻里香锅,0.7437015771865845
甜荟TENWAY,哈根达斯,0.2986048460006714
三门小羽农场有限公司,帝娜朵拉,0.17929603159427643
松枝记滋蛋仔冷热饮品铺,青柠记忆,0.7668787240982056
胜珍菜馆,阿香婆,0.03371461108326912
鑫沙食府,聪少甜品,0.06121513620018959
河南饭店,小南国,0.3134327232837677
三泰面粉厂,三只耳,0.06915926933288574
齐味轩排档,名味食,0.6903722286224365
衢州鸭头,川味观,0.28891587257385254
旺德福蛋糕店,"麦隆咖啡, MELLOWER",0.35447773337364197
食为乐饭店,大家乐,0.18656650185585022
台湾炸鸡&甜食店,左庭右院,0.2995084822177887
正宗走地鸡,"甘杯, COMEBUY",0.2718401253223419
金口福,金五门,0.7567511200904846
福满园,第七街,0.08958837389945984
台湾猪脚王,小肥羊,0.12703387439250946
小之宝汤包,重庆小天鹅,0.7697760462760925
台湾猪脚王,仙芋传奇,0.40227898955345154
食家庄,迪欧咖啡,0.09920722991228104
700cc,胡须张,0.24377737939357758
咔酥甜品店,"唐恩都乐, dunkin donuts, dunkindonuts",0.2792203724384308
太平小周面馆,"优芙丝, YOGEN FRUZ, YOGENFRUZ",0.2583933472633362
老街油炸小吃店,彩虹雪,0.5646183490753174
乔蕾天一花甲粉,嘉和一品,0.8527942895889282
台雅大脸鸡排,凉先绅,0.41230809688568115
太婆面道,一只酸奶牛,0.27089858055114746
宾果果切水果捞,"炭茶, THEONE",0.4728182554244995
重庆小面,重庆小天鹅,0.1838218867778778
书香面舍,雪冰,0.351955771446228
128便当,有拈头,0.5569083094596863
温州食盖天餐饮有限公司,九龙巴士,0.5719957947731018
亚平快餐,豪爽来,0.1426219493150711
桃花村面馆,"乡村基, CSC",0.2044285386800766
楼阁小聚,小尾羊,0.21814192831516266
百强餐饮,巧心丝,0.2732146382331848
冰霜水吧,"豪客来, houcaller",0.07973795384168625
四季小吃,四季榴莲,0.09099753946065903
鑫泰饭店,素匠泰茶,0.16453418135643005
上海麻辣烫,巴山味庄,0.1639435589313507
苏记糕点,转角故事,0.4319923520088196
景珍营养菠菜麺,"炭茶, THEONE",0.3073308765888214
绝味鸭脖,"因味茶, inWE",0.07776292413473129
