name,brand_names,brands
X造杯咖啡茶饮,X造杯,62400146
x造杯(明发店),X造杯,62400146
x造杯(万达店),X造杯,62400146
X造杯(松柏大厦店),X造杯,62400146
X造杯(宝龙店),X造杯,62400146
X造杯(厦门院子店),X造杯,62400146
X造杯(嘉盛豪园店),X造杯,62400146
X造杯(集美国贸店),X造杯,62400146
x造杯(SM店),X造杯,62400146
X造杯(孙厝店),X造杯,62400146
x造杯(马垅店),X造杯,62400146
x造杯(泰和天街店),X造杯,62400146
x造杯(大学路店),X造杯,62400146
X造杯奶茶店,X造杯,62400146
真悦皇茶,真悦皇茶,62400147
真悦皇茶(六安万达店),真悦皇茶,62400147
真悦皇茶(开放大学店),真悦皇茶,62400147
真悦皇茶royaltea,真悦皇茶,62400147
真悦皇茶(龙浦路店),真悦皇茶,62400147
真悦皇茶(里水第一城店),真悦皇茶,62400147
真悦皇茶(星湖店),真悦皇茶,62400147
真悦皇茶(妙境路店),真悦皇茶,62400147
王子拉茶,王子拉茶,62400148
王子拉茶(北斗店),王子拉茶,62400148
王子拉茶(悦壹城店),王子拉茶,62400148
王子拉茶(麦地店),王子拉茶,62400148
王子拉茶(商品城店),王子拉茶,62400148
王子拉茶(新东门店),王子拉茶,62400148
王子拉茶(碧江店),王子拉茶,62400148
王子拉茶(阳光在线广场店),王子拉茶,62400148
王子拉茶(和信店),王子拉茶,62400148
王子拉茶(隆生广场东湖店),王子拉茶,62400148
王子拉茶(东汇城店),王子拉茶,62400148
凉先绅Coolhitto,凉先绅,62400149
凉先绅(台湾道地茶汤),凉先绅,62400149
凉先绅台湾地道茶汤,凉先绅,62400149
凉先绅Coolhitto(龙光世纪店),凉先绅,62400149
凉先绅,凉先绅,62400149
凉先绅台湾奶茶,凉先绅,62400149
凉先绅·壹湾地道茶汤,凉先绅,62400149
花雨茶室,花雨茶,62400150
花雨茶,花雨茶,62400150
皇冕皇茶,皇冕皇茶,62400151
皇冕皇茶(红旗东路店),皇冕皇茶,62400151
皇冕皇茶店,皇冕皇茶,62400151
皇冕皇茶(西单购物中心店),皇冕皇茶,62400151
皇冕皇茶royaltea,皇冕皇茶,62400151
黑玉奶茶,黑玉奶茶,62400152
黑玉奶茶·甜品·炸鸡杯,黑玉奶茶,62400152
黑玉奶茶甜品炸鸡杯,黑玉奶茶,62400152
黑玉奶茶甜品,黑玉奶茶,62400152
黑玉奶茶店(唐人店),黑玉奶茶,62400152
黑玉奶茶(中央商场店),黑玉奶茶,62400152
黑玉奶茶(英才店),黑玉奶茶,62400152
黑玉奶茶(凤阳店),黑玉奶茶,62400152
黑玉奶茶店,黑玉奶茶,62400152
黑玉奶茶饮铺(云澜湾店),黑玉奶茶,62400152
黑玉奶茶·甜品(七格店),黑玉奶茶,62400152
黑玉奶茶(远洋香奈店),黑玉奶茶,62400152
芝士客皇茶(清晖园店),芝士客皇茶,62400153
芝士客皇茶(义乌小商品城店),芝士客皇茶,62400153
芝士客皇茶(金樵店),芝士客皇茶,62400153
芝士客皇茶,芝士客皇茶,62400153
芝士客皇茶(龙洲百货店),芝士客皇茶,62400153
芝士客皇茶(连然华府店),芝士客皇茶,62400153
芝士客皇茶(五一路新世界百货店),芝士客皇茶,62400153
媚娘の茶·不负午茶时光(和邦店),媚娘の茶,62400154
媚娘の茶,媚娘の茶,62400154
媚娘の茶(南山二号店),媚娘の茶,62400154
媚娘の茶(宁国路店),媚娘の茶,62400154
阿水大杯茶(金桥店),阿水大杯茶,62400155
阿水大杯茶,阿水大杯茶,62400155
阿水大杯茶(大学城店),阿水大杯茶,62400155
阿水大杯茶(世茂宽厚里店),阿水大杯茶,62400155
阿水大杯茶(金光旺角店),阿水大杯茶,62400155
阿水大杯茶(英才店),阿水大杯茶,62400155
阿水大杯茶(大顺路店),阿水大杯茶,62400155
阿水大杯茶(柳行店),阿水大杯茶,62400155
阿水大杯茶(五院店),阿水大杯茶,62400155
阿水大杯茶(赛博店),阿水大杯茶,62400155
阿水大杯茶(1店),阿水大杯茶,62400155
阿水大杯茶(人民商场店),阿水大杯茶,62400155
阿水大杯茶(中天步行街店),阿水大杯茶,62400155
阿水大杯茶(澳德乐店),阿水大杯茶,62400155
轻觅手作鲜茶,轻觅,62400156
轻觅烘焙,轻觅,62400156
轻觅甜味QM,轻觅,62400156
茶狼甜品店,茶狼,62400158
茶狼FUSHI,茶狼,62400158
奈雪の茶(日月店),奈雪の茶,62400159
奈雪の茶,奈雪の茶,62400159
奈雪の茶(万象汇店),奈雪の茶,62400159
奈雪の茶(欢乐海岸店),奈雪の茶,62400159
奈雪の茶(世贸广场店),奈雪の茶,62400159
奈雪の茶(远洋未来广场店),奈雪の茶,62400159
奈雪の茶(龙华岁宝广场店),奈雪の茶,62400159
张阿姨奶茶,张阿姨奶茶,62400160
张阿姨奶茶(周巷店),张阿姨奶茶,62400160
张阿姨奶茶店,张阿姨奶茶,62400160
张阿姨奶茶(宽城住邦店),张阿姨奶茶,62400160
张阿姨奶茶(石啃店),张阿姨奶茶,62400160
张阿姨奶茶(东山店),张阿姨奶茶,62400160
张阿姨奶茶(瑷颐湾店),张阿姨奶茶,62400160
张阿姨奶茶&鸡排(滨兴店),张阿姨奶茶,62400160
张阿姨奶茶(三好街店),张阿姨奶茶,62400160
张阿姨奶茶(盐步百佳华店),张阿姨奶茶,62400160
张阿姨奶茶(西安路店),张阿姨奶茶,62400160
蜜菓蜜制鲜饮(金宝店),蜜菓,62400161
蜜菓の蜜制鮮飲,蜜菓,62400161
蜜菓,蜜菓,62400161
蜜菓茶语,蜜菓,62400161
蜜菓の秘制鲜饮(商贾天下店),蜜菓,62400161
蜜菓鲜饮(醒狮店),蜜菓,62400161
蜜菓(长江西苑店),蜜菓,62400161
蜜菓my girl,蜜菓,62400161
蜜菓奶茶(光荣小区西北),蜜菓,62400161
蜜菓之蜜制鲜饮,蜜菓,62400161
蜜菓&蜜制鲜饮(丰登街店),蜜菓,62400161
蜜菓(文化路店),蜜菓,62400161
蜜菓(绮园店),蜜菓,62400161
蜜菓蜜制鲜饮,蜜菓,62400161
蜜菓师(宓路店),蜜菓,62400161
蜜菓蜜制鲜饮(北门町店),蜜菓,62400161
蜜菓MY GIRL COFFEE,蜜菓,62400161
蜜菓の蜜制鲜饮,蜜菓,62400161
VQ鲜榨果汁(金鹰店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(静安大融城店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(八佰伴店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(上海黄浦日月光店),VQ鲜榨果汁,62400162
vq鲜榨果汁(宿迁金鹰店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(金鹰二店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(金山万达店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(周浦万达店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(宝山万达店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(龙湖北城天街店),VQ鲜榨果汁,62400162
vq鲜榨果汁(徐汇日月光店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(大华巴黎春天店),VQ鲜榨果汁,62400162
vq鲜榨果汁,VQ鲜榨果汁,62400162
vq鲜榨果汁(延安谷金购物中心店),VQ鲜榨果汁,62400162
VQ鲜榨果汁(牛团团谷德店),VQ鲜榨果汁,62400162
vq鲜榨果汁(上海江桥万达店),VQ鲜榨果汁,62400162
VQ鲜榨果汁吧(南联摩尔城店),VQ鲜榨果汁,62400162
茶诱惑,茶诱惑,62400163
茶诱惑冰城,茶诱惑,62400163
茶诱惑(北辰店),茶诱惑,62400163
茶诱惑(九州学院店),茶诱惑,62400163
茶诱惑(苏北商业广场店),茶诱惑,62400163
茶诱惑餐厅,茶诱惑,62400163
茶诱惑饮品寿司(鸿兴城店),茶诱惑,62400163
茶诱惑茶饮,茶诱惑,62400163
茶诱惑(大靖店),茶诱惑,62400163
喜年贡茶(香年广场店),喜年贡茶,62400164
喜年贡茶(景星店),喜年贡茶,62400164
喜年贡茶,喜年贡茶,62400164
喜年贡茶(北城天街店),喜年贡茶,62400164
喜年贡茶(财富中心店),喜年贡茶,62400164
喜年贡茶(大唐不夜城店),喜年贡茶,62400164
喜年贡茶(时代中心店),喜年贡茶,62400164
喜年贡茶(东升花园店),喜年贡茶,62400164
喜年贡茶(桂林路店),喜年贡茶,62400164
喜年贡茶(李家村万达店),喜年贡茶,62400164
喜年贡茶(赛格国际店),喜年贡茶,62400164
喜年贡茶(中华新城店),喜年贡茶,62400164
汁心鲜果吧(台东店),汁心鲜果吧,62400165
汁心鲜果吧(乐客城店),汁心鲜果吧,62400165
谷香果乐鲜饮吧,谷香果乐,62400166
谷香果乐,谷香果乐,62400166
谷香果乐(丰尚国际店),谷香果乐,62400166
茶托邦(海大南门店),茶托邦,62400168
茶托邦,茶托邦,62400168
茶托邦(黔江店),茶托邦,62400168
茶托邦(磁器口店),茶托邦,62400168
茶托邦(红旗河沟店),茶托邦,62400168
茶托邦(假日国际店),茶托邦,62400168
茶托邦(大坪店),茶托邦,62400168
茶托邦(江津店),茶托邦,62400168
茶托邦(解放碑店),茶托邦,62400168
苏阁鲜茶(地王店),苏阁鲜茶,62400170
苏阁鲜茶(东城万达店),苏阁鲜茶,62400170
苏阁鲜茶(汇悦城店),苏阁鲜茶,62400170
苏阁鲜茶,苏阁鲜茶,62400170
苏阁鲜茶·鱼蛋哥哥(九中店),苏阁鲜茶,62400170
雅岛英皇茶,雅岛英皇茶,62400171
雅岛英皇茶(大冲店),雅岛英皇茶,62400171
雅岛英皇茶(黄埭中翔店),雅岛英皇茶,62400171
雅岛英皇茶(林村店),雅岛英皇茶,62400171
雅岛英皇茶(悦动城),雅岛英皇茶,62400171
雅岛英皇茶公爵店,雅岛英皇茶,62400171
雅岛英皇茶(海峡茗城店),雅岛英皇茶,62400171
雅岛英皇茶(青秀万达广场店),雅岛英皇茶,62400171
雅岛英皇茶(赛格广场店),雅岛英皇茶,62400171
漫雪的茶 SNOW TEA(江大店),漫雪的茶,62400172
漫雪的茶,漫雪的茶,62400172
漫雪的茶SNOW TEA,漫雪的茶,62400172
漫雪的茶(观心小镇店),漫雪的茶,62400172
漫雪的茶SNOWTEA,漫雪的茶,62400172
新作之茶,新作之茶,62400173
新作之茶Sun Tea(时代天街店),新作之茶,62400173
芝士时光,芝士时光,62400175
芝士时光(三乡店),芝士时光,62400175
芝士时光·月影(新天地店),芝士时光,62400175
芝士时光(盛荟城广场店),芝士时光,62400175
芝士时光(红豆店),芝士时光,62400175
芝士时光奶茶(袍江店),芝士时光,62400175
青初抹茶,青初抹茶,62400177
青初抹茶(长楹天街店),青初抹茶,62400177
青初抹茶(食宝街店),青初抹茶,62400177
鲜果港,鲜果港,62400179
鲜果港(步行街店),鲜果港,62400179
鲜果港果汁奶茶(东沙湖店),鲜果港,62400179
鲜果港(源汇店),鲜果港,62400179
鲜果港(星和荟店),鲜果港,62400179
茶之道(黄冈店),茶之道,62400182
茶之道皮革城店,茶之道,62400182
茶之道,茶之道,62400182
茶之道(美伦店),茶之道,62400182
茶之道(师院店),茶之道,62400182
茶之道(梧塘店),茶之道,62400182
茶之道(梅山店),茶之道,62400182
茶之道茶饮,茶之道,62400182
茶之道(蓬壶店),茶之道,62400182
茶之道(惠兴店),茶之道,62400182
茶之道(滨海店),茶之道,62400182
茶之道(龙桥店),茶之道,62400182
茶之道(民乐福店),茶之道,62400182
茶之道茶舍,茶之道,62400182
乌铁茶集,乌铁茶集,62400183
乌铁茶集(美的广场店),乌铁茶集,62400183
乌铁茶集(浦锦路店),乌铁茶集,62400183
乌铁茶集(石塘湾店),乌铁茶集,62400183
乌铁茶集(万寿宫店),乌铁茶集,62400183
乌铁茶集(中心大街店),乌铁茶集,62400183
大口九(葵东街),大口九,62400184
大口九(大街镇店),大口九,62400184
大口九,大口九,62400184
大口九茶饮,大口九,62400184
大口九(文化路),大口九,62400184
大口九(创业园店),大口九,62400184
大口九奶茶店,大口九,62400184
舞茶道(高新区店),舞茶道,62400185
舞茶道鲜果茶饮,舞茶道,62400185
舞茶道(凤岗新高店),舞茶道,62400185
舞茶道(大朗店),舞茶道,62400185
舞茶道(长江店),舞茶道,62400185
舞茶道(园林广场店),舞茶道,62400185
舞茶道(美吉特广场店),舞茶道,62400185
舞茶道(栟茶店),舞茶道,62400185
舞茶道(八号广场店),舞茶道,62400185
舞茶道(塘厦花园店),舞茶道,62400185
舞茶道(佳兆业店),舞茶道,62400185
舞茶道(叠石桥店),舞茶道,62400185
舞茶道,舞茶道,62400185
舞茶道(北漪路店),舞茶道,62400185
舞茶道(川港店),舞茶道,62400185
舞茶道(南通大学主校区店),舞茶道,62400185
舞茶道(常平嘉宏万城店),舞茶道,62400185
舞茶道(学田南路店),舞茶道,62400185
代代喜茶,代代喜茶,62400186
西尾抹茶,西尾抹茶,62400187
西尾抹茶(茂业店),西尾抹茶,62400187
漾漾好贡茶,漾漾好贡茶,62400189
漾漾好贡茶(天祐城店),漾漾好贡茶,62400189
漾漾好贡茶(亨特店),漾漾好贡茶,62400189
漾漾好贡茶(沃尔玛店),漾漾好贡茶,62400189
漾漾好贡茶(高新锦辉店),漾漾好贡茶,62400189
漾漾好贡茶(怡福店),漾漾好贡茶,62400189
漾漾好贡茶(新桥店),漾漾好贡茶,62400189
漾漾好贡茶(五和店),漾漾好贡茶,62400189
漾漾好贡茶(顺联广场店),漾漾好贡茶,62400189
漾漾好贡茶(鲸MALL店),漾漾好贡茶,62400189
漾漾好贡茶(珠海国贸购物广场店),漾漾好贡茶,62400189
漾漾好贡茶(大坪时代天街店),漾漾好贡茶,62400189
漾漾好贡茶(荟聚中心店),漾漾好贡茶,62400189
漾漾好贡茶(龙池店),漾漾好贡茶,62400189
漾漾好贡茶(武商众园广场店),漾漾好贡茶,62400189
贡茶奶茶店,贡茶,62400190
贡茶,贡茶,62400190
贡茶(新北万达百货店),贡茶,62400190
贡茶(万马仕商贸店),贡茶,62400190
贡茶(传媒大学店),贡茶,62400190
贡茶(sweety新垦店),贡茶,62400190
贡茶(碧岭店),贡茶,62400190
贡茶(迪雅大厦店),贡茶,62400190
贡茶(华强广场店),贡茶,62400190
贡茶(北京东路店),贡茶,62400190
贡茶(南水人人乐店),贡茶,62400190
贡茶(学生街店),贡茶,62400190
贡茶(石桥广场店),贡茶,62400190
贡茶(文理店),贡茶,62400190
贡茶(开元盛世形象店),贡茶,62400190
街头茶客,街头茶客,62400191
街头茶客(海沧新阳店),街头茶客,62400191
街头茶客(全国连锁省新加盟店),街头茶客,62400191
街头茶客(麓谷店),街头茶客,62400191
街头茶客(川音店),街头茶客,62400191
街头茶客(银河路店),街头茶客,62400191
街头茶客(永丰店),街头茶客,62400191
街头茶客(商业城店),街头茶客,62400191
街头茶客(东田店),街头茶客,62400191
街头茶客(九龙公园店),街头茶客,62400191
茶着,茶着,62400192
茶着(百花店),茶着,62400192
茶着(IPARK店),茶着,62400192
茶着(怡海港店),茶着,62400192
茶着乐熹家(华艺店),茶着,62400192
宫悦贡茶,宫悦贡茶,62400193
宫悦贡茶(金鸡店),宫悦贡茶,62400193
宫悦贡茶-宫廷好茶,宫悦贡茶,62400193
宫悦贡茶(艺术学校店),宫悦贡茶,62400193
宫悦贡茶(川硐学院店),宫悦贡茶,62400193
宫悦贡茶(世茂大厦店),宫悦贡茶,62400193
宫悦贡茶(保丽店),宫悦贡茶,62400193
宫悦贡茶(通江店),宫悦贡茶,62400193
宫悦贡茶(西华大学西门店),宫悦贡茶,62400193
一芳台湾水果茶(河西万达店),一芳台湾水果茶,62400194
一芳台湾水果茶(万体馆店),一芳台湾水果茶,62400194
一芳台湾水果茶,一芳台湾水果茶,62400194
一芳台湾水果茶(鲁班路店),一芳台湾水果茶,62400194
一芳台湾水果茶(如东店),一芳台湾水果茶,62400194
一芳台湾水果茶(磁器口店),一芳台湾水果茶,62400194
一芳台湾水果茶(大坪时代天街店),一芳台湾水果茶,62400194
一芳台湾水果茶(弹子石老街店),一芳台湾水果茶,62400194
一芳台湾水果茶(东原悦荟新新Park店),一芳台湾水果茶,62400194
一芳台湾水果茶(SM店),一芳台湾水果茶,62400194
一芳台湾水果茶(武定路店),一芳台湾水果茶,62400194
一芳台湾水果茶(隆生广场店),一芳台湾水果茶,62400194
一芳台湾水果茶(百汇店),一芳台湾水果茶,62400194
一芳台湾水果茶(大良联安旗舰店),一芳台湾水果茶,62400194
一芳台湾水果茶(大融城店),一芳台湾水果茶,62400194
一芳台湾水果茶(九霄梦天地店),一芳台湾水果茶,62400194
一芳台湾水果茶(白水井店),一芳台湾水果茶,62400194
一芳台湾水果茶(小榄大信店),一芳台湾水果茶,62400194
一芳台湾水果茶(崇和路店),一芳台湾水果茶,62400194
一芳台湾水果茶(一中店),一芳台湾水果茶,62400194
四云奶盖贡茶(联投东方店),四云奶盖贡茶,62400195
四云奶盖贡茶,四云奶盖贡茶,62400195
四云奶盖贡茶漾漾好(万科城市广场店),四云奶盖贡茶,62400195
四云奶盖贡茶(天河城店),四云奶盖贡茶,62400195
四云奶盖贡茶(中楠都汇店),四云奶盖贡茶,62400195
四云奶盖贡茶(龙岗六约店),四云奶盖贡茶,62400195
四云奶盖贡茶(八佰伴店),四云奶盖贡茶,62400195
四云奶盖贡茶(石龙汇星店),四云奶盖贡茶,62400195
四云奶盖贡茶(万达店),四云奶盖贡茶,62400195
四云奶盖贡茶(卓悦汇店),四云奶盖贡茶,62400195
四云奶盖贡茶(丰科万达店),四云奶盖贡茶,62400195
四云奶盖贡茶(百联又一城店),四云奶盖贡茶,62400195
四云奶盖贡茶(吉利广场店),四云奶盖贡茶,62400195
四云奶盖贡茶(四元桥家乐福店),四云奶盖贡茶,62400195
四云奶盖贡茶(来福士店),四云奶盖贡茶,62400195
四云奶盖贡茶(华侨城店),四云奶盖贡茶,62400195
小摘堂茶(茶亭店),小摘堂茶,62400196
小摘堂茶(万象城店),小摘堂茶,62400196
小摘堂茶(丹竹头星悦天地店),小摘堂茶,62400196
小摘堂茶,小摘堂茶,62400196
小摘堂茶饮品,小摘堂茶,62400196
小摘堂茶(百乐广场店),小摘堂茶,62400196
小摘堂茶(力盟店),小摘堂茶,62400196
小摘堂茶(北美N1店),小摘堂茶,62400196
小摘堂茶(滨北官任店),小摘堂茶,62400196
小摘堂茶(嘉年华店),小摘堂茶,62400196
小摘堂茶(IBC MALL分店),小摘堂茶,62400196
小摘堂茶(花果园店),小摘堂茶,62400196
小摘堂茶(食宝街店),小摘堂茶,62400196
小摘堂茶(田安路店),小摘堂茶,62400196
小摘堂茶(旺源店),小摘堂茶,62400196
茶丸家(龙田店),茶丸,62400197
茶丸家,茶丸,62400197
茶丸家(同丰西路店),茶丸,62400197
茶丸家彩虹弹珠奶茶,茶丸,62400197
茶丸家·纯手工珍珠,茶丸,62400197
茶丸一家,茶丸,62400197
茶丸家(万科天誉店),茶丸,62400197
茶丸家(光福店),茶丸,62400197
茶丸家(九龙店),茶丸,62400197
茶丸家(万家丽店),茶丸,62400197
港芝悦(光明路店),港芝悦,62400198
港芝悦,港芝悦,62400198
港芝悦港式奶茶,港芝悦,62400198
港芝悦TeaVB港式奶茶(鲁能店),港芝悦,62400198
港芝悦港式茶点,港芝悦,62400198
港芝悦TeaVB港式奶茶,港芝悦,62400198
港芝悦(港式茶点),港芝悦,62400198
港芝悦(东南亚风情街店),港芝悦,62400198
港芝悦(秀华城店),港芝悦,62400198
朝茶(大沽南路一店),朝茶,62400199
朝茶,朝茶,62400199
朝茶(青山湖万达店),朝茶,62400199
朝茶(嘉里购物中心店),朝茶,62400199
朝茶(乐平嘉里购物中心店),朝茶,62400199
朝茶晚酒,朝茶,62400199
朝茶(良辰美景店),朝茶,62400199
朝茶(营口道号外店),朝茶,62400199
朝茶(新力高新都荟店),朝茶,62400199
朝茶(苏宁店),朝茶,62400199
朝茶TSAOCAA(大汉口城旗舰店),朝茶,62400199
朝茶(古田路店),朝茶,62400199
朝茶(美利广场店),朝茶,62400199
朝茶(奥体店),朝茶,62400199
朝茶(欢乐园上三路店),朝茶,62400199
下一站奶茶店,下一站奶茶,62400201
下一站奶茶,下一站奶茶,62400201
下一站奶茶吧,下一站奶茶,62400201
下一站奶茶店(创基店),下一站奶茶,62400201
下一站奶茶(经管小吃街店),下一站奶茶,62400201
下一站奶茶文化专门店(勐龙店),下一站奶茶,62400201
下一站奶茶文化专门店,下一站奶茶,62400201
下一站奶茶文化专门店(南亚店),下一站奶茶,62400201
鸿仔港式奶茶,鸿仔港式奶茶,62400203
鲜茶趣,鲜茶趣,62400208
鲜茶趣(田尚坊店),鲜茶趣,62400208
鲜茶趣(东大三部),鲜茶趣,62400208
鲜茶趣(沈阳东大店),鲜茶趣,62400208
茶语时光,茶语时光,62400209
茶语时光(新秀店),茶语时光,62400209
阿叔熬奶茶,阿叔熬奶茶,62400210
阿叔熬奶茶(云南南路店),阿叔熬奶茶,62400210
阿叔熬奶茶(当代店),阿叔熬奶茶,62400210
珍奶工坊(南汇大学城店),珍奶工坊,62400211
珍奶工坊益民路122号(廊下镇),珍奶工坊,62400211
珍奶工坊(北重三中店),珍奶工坊,62400211
珍奶工坊(滨河店),珍奶工坊,62400211
珍奶工坊(包九中店),珍奶工坊,62400211
珍奶工坊(包六中店),珍奶工坊,62400211
珍奶工坊(包轻院店),珍奶工坊,62400211
珍奶工坊,珍奶工坊,62400211
珍奶工坊(新农店),珍奶工坊,62400211
珍奶工坊(南楼店),珍奶工坊,62400211
珍奶工坊(堡镇店),珍奶工坊,62400211
珍奶工坊(大桥店),珍奶工坊,62400211
茶颜悦色店里,茶颜悦色,62400214
茶颜悦色+好多鱼,茶颜悦色,62400214
茶颜悦色网红奶茶(二高店),茶颜悦色,62400214
茶颜悦色,茶颜悦色,62400214
茶颜悦色(奥克斯广场店),茶颜悦色,62400214
茶颜悦色(赤岗冲店),茶颜悦色,62400214
茶颜悦色(7mall二店),茶颜悦色,62400214
茶颜悦色(NO.32星沙万象汇二店),茶颜悦色,62400214
茶颜悦色(火车站店),茶颜悦色,62400214
茶颜悦色(旭辉国际),茶颜悦色,62400214
茶颜悦色(悠优港店),茶颜悦色,62400214
茶颜悦色(兴威名),茶颜悦色,62400214
茶颜悦色(汽车西站),茶颜悦色,62400214
茶颜悦色(三王街店),茶颜悦色,62400214
茶颜悦色(火车站三店),茶颜悦色,62400214
茶颜悦色(理工店),茶颜悦色,62400214
茶颜悦色(花样汇店),茶颜悦色,62400214
本宫的茶GENGONGSTEA,本宫的茶,62400216
本宫的茶(宝龙广场店),本宫的茶,62400216
本宫的茶(天佑城店),本宫的茶,62400216
本宫的茶饮品店,本宫的茶,62400216
本宫的茶,本宫的茶,62400216
本宫的茶(星河WORLD.cocopark店),本宫的茶,62400216
本宫的茶(南浔店),本宫的茶,62400216
本宫的茶(户部巷店),本宫的茶,62400216
本宫的茶(银泰城店),本宫的茶,62400216
本宫的茶(太原街万达店),本宫的茶,62400216
沐菓台湾舒果鲜茶店,沐菓台,62400217
泰芒了(正恒店),泰芒了,62400219
泰芒了,泰芒了,62400219
泰芒了(凯德和平广场店),泰芒了,62400219
泰芒了(胜利夹层店),泰芒了,62400219
泰芒了(中原商厦店),泰芒了,62400219
泰芒了(太阳城店),泰芒了,62400219
泰芒了便利店,泰芒了,62400219
泰芒了(鸽子窝店),泰芒了,62400219
泰芒了(黄务店),泰芒了,62400219
请用茶,请用茶,62400220
请用茶(西溪店),请用茶,62400220
请用茶饮品(黄石店),请用茶,62400220
o2小氧(柯桥店),o2小氧,62400221
o2小氧,o2小氧,62400221
o2小氧鲜榨果汁(下沙银泰店),o2小氧,62400221
O2小氧(绿地新都会店),o2小氧,62400221
o2小氧(瑞立店),o2小氧,62400221
O2小氧(八佰伴店),o2小氧,62400221
O2小氧(学弄店),o2小氧,62400221
O2小氧(天一美食城),o2小氧,62400221
o2小氧鲜榨果汁(平湖瑞丰店),o2小氧,62400221
o2小氧现榨果汁,o2小氧,62400221
O2小氧纯鲜榨果汁(江南时代店),o2小氧,62400221
O2小氧鲜榨果汁,o2小氧,62400221
o2小氧鲜榨果汁(河坊街店),o2小氧,62400221
o2小氧(周巷店),o2小氧,62400221
8090鲜萃茶,8090鲜萃茶,62400222
8090鲜萃茶(新区店),8090鲜萃茶,62400222
8090鲜萃茶(南新店),8090鲜萃茶,62400222
8090鲜萃茶(飞鸿街步行街店),8090鲜萃茶,62400222
8090鲜萃茶手游馆(美的翰城店),8090鲜萃茶,62400222
8090鲜萃茶(颜峰店),8090鲜萃茶,62400222
8090鲜萃茶(三中店),8090鲜萃茶,62400222
8090鲜萃茶(杨涌店),8090鲜萃茶,62400222
一芳水果茶(彭城一号店),一芳水果茶,62400223
一芳水果茶(食光小镇),一芳水果茶,62400223
一芳水果茶,一芳水果茶,62400223
一芳水果茶(中山soho店),一芳水果茶,62400223
一芳水果茶(文化宫店),一芳水果茶,62400223
一芳水果茶(happy站台二店),一芳水果茶,62400223
一芳水果茶(南塘店),一芳水果茶,62400223
一芳水果茶(普宁流沙店),一芳水果茶,62400223
一芳水果茶(汉口学院店),一芳水果茶,62400223
一芳水果茶(万达广场店),一芳水果茶,62400223
巧心丝甜品(京新广场店),巧心丝,62500001
芒可(美利广场店),芒可,62500002
芒可(吾悦店),芒可,62500002
芒可港式甜品,芒可,62500002
芒可,芒可,62500002
芒可甜品(北客站店),芒可,62500002
芒可爱(凯德广场店),芒可,62500002
芒可(悦荟广场店),芒可,62500002
芒可甜品(西市城购物中心店),芒可,62500002
芒可(苏宁店),芒可,62500002
芒可楚翘城店(雨花客厅EPARK店),芒可,62500002
芒可甜品店(平陵广场店),芒可,62500002
芒可(万达广场店),芒可,62500002
芒可(万达店),芒可,62500002
Morozoff 摩洛索夫(新光三越南西店),morozoff,62500003
Morozoff,morozoff,62500003
Morozoff摩洛索夫(台北太平洋Sogo百店),morozoff,62500003
MOROZOFF 摩洛索夫(崇光百货信义店),morozoff,62500003
糖品,糖品,62500007
糖品屋,糖品,62500007
公主馋港式甜品店(万达店),公主馋,62500010
公主馋,公主馋,62500010
公主馋港式甜品小站,公主馋,62500010
公主馋港式甜品小站(南大街店),公主馋,62500010
小碗布丁我是糕手(奥克斯店),小碗布丁,62500012
小碗布丁,小碗布丁,62500012
冰期时代(水游城店),冰期时代,62500013
可可树甜品(西单店),可可树,62500014
可可树,可可树,62500014
可可树新派甜品,可可树,62500014
可可树(宋家庄店),可可树,62500014
典记甜品,典记甜品,62500015
枫多士(莲坂店),枫多士,62500017
四季榴莲(皇庭广场店),四季榴莲,62500018
四季榴莲(和平茂业店),四季榴莲,62500018
四季榴莲(绿景虹湾店),四季榴莲,62500018
四季榴莲(金光华店),四季榴莲,62500018
吴小姐炒酸奶,吴小姐炒酸奶,62500020
吴小姐炒酸奶(翠竹店),吴小姐炒酸奶,62500020
吴小姐炒酸奶(勤业店),吴小姐炒酸奶,62500020
吴小姐炒酸奶(克拉水岸店),吴小姐炒酸奶,62500020
吴小姐炒酸奶(销品茂店),吴小姐炒酸奶,62500020
吴小姐炒酸奶(司门口界立方店),吴小姐炒酸奶,62500020
糖朝会(活力城店),糖朝会,62500021
糖朝会(宽城万达店),糖朝会,62500021
糖朝会(欧亚商都店),糖朝会,62500021
甜果日记港式创意甜品,甜果日记,62500024
九份仙芋(熙璟城店),九份仙芋,62500026
九份仙芋(大浪店),九份仙芋,62500026
九份仙芋,九份仙芋,62500026
九份仙芋(横岗银信店),九份仙芋,62500026
榴芒一族(大鹏店),榴芒一族,62500030
榴芒一族(潮南店),榴芒一族,62500030
榴芒一族(车公庙店),榴芒一族,62500030
榴芒一族(海岸城店),榴芒一族,62500030
榴芒一族(甘坑小镇店),榴芒一族,62500030
